0.5,0.5,0.20096,0.88288,0.40487,1
0,0,0.14006,0.55535,0.43029,1
0.5,0,0.95879,0.63231,0.36137,1
0,0.5,0.36124,0.16566,0.76792,0
0.5,1,0.48226,0.20595,0.56277,0
0,0,0.32199,0.51503,0.10078,1
0.5,0.5,0.043985,0.33872,0.93184,1
0.5,0,0.41333,0.53753,0.51759,1
0.5,0.75,0.42136,0.50431,0.60028,0
0,0.75,0.72476,0.57008,0.069092,0
1,0.75,0.31757,0.86191,0.19834,0
0.5,0.75,0.93129,0.87916,0.3179,0
0,1,0.92811,0.74414,0.66268,0
0,0.5,0.58189,0.31044,0.82168,1
1,0.75,0.093881,0.84829,0.21949,0
0,0.25,0.62672,0.86,0.61157,0
1,0.5,175,0.96867,0.10633,0
1,0.25,0.56411,0.82817,0.096921,1
0,0,0.95596,0.71979,0.28733,1
0,1,0.41612,0.2265,0.96036,1
0,1,0.18645,0.53445,0.66001,0
1,1,0.84103,0.098445,0.042832,1
1,0.25,0.82328,0.82791,0.5403,1
1,0,0.58087,0.21227,0.21778,1
0.5,0.75,0.54482,0.67748,0.21916,0
0,1,0.42777,0.92599,0.81767,1
0,1,0.79047,0.39425,0.93107,1
0.5,0.5,0.24034,0.019977,0.17618,1
0.5,0.5,0.30975,0.45746,0.70868,1
0.5,0.5,0.72207,0.30228,0.62109,1
0,1,0.96975,0.82696,0.39158,0
0,0.25,0.055385,0.44109,0.45283,0
1,0.75,0.63515,0.55151,0.56524,1
0,0.25,0.66819,0.72143,0.50254,0
1,0.5,0.18679,0.22386,0.44105,0
0.5,0.5,0.0062787,0.30176,0.19568,1
0.5,0,0.93504,0.17243,0.16346,1
0.5,1,0.83927,0.44697,0.67146,0
1,0.75,0.96022,0.23679,0.21356,1
0.5,0.5,0.5038,0.63568,0.62411,1
0.5,0,0.24262,0.30047,0.51387,0
0.5,0.75,0.37779,0.35304,0.46776,0
0.5,0.5,0.78345,0.52701,0.67765,1
0.5,1,0.016587,0.64046,0.16479,0
1,0.5,0.37875,0.27596,0.1517,0
1,0.25,0.073663,0.2915,0.087375,0
1,0.25,0.020663,0.90183,0.64945,0
1,0.5,0.80725,0.51121,0.34973,1
0.5,1,0.051208,0.46207,0.86452,1
0.5,0,0.088662,0.44693,0.91932,1
0.5,0.25,0.71294,0.49068,0.83611,1
0.5,0.75,0.74054,0.26349,0.53406,0
0,1,0.28847,0.39405,0.5292,0
0,0.5,0.02452,0.51083,0.94256,1
1,0.75,0.78877,0.11835,0.62797,1
0,0.5,0.83211,0.31094,0.45076,0
1,0.75,0.44341,0.82314,0.5631,1
0.5,0,0.30073,0.9198,0.71133,0
0,0,0.11229,0.0068716,0.70877,1
1,0,0.3561,0.42149,0.26626,0
1,0,0.7882,0.036182,0.41247,1
1,0.5,0.66555,0.79284,0.80709,1
0.5,0.25,0.19059,0.13948,0.056231,0
0.5,0.75,0.24615,0.35178,0.1875,0
0,0.75,0.15154,0.86003,0.29487,0
0,0,0.52272,0.73621,0.015255,1
1,0.75,0.57931,0.59645,0.11364,1
0.5,0,0.96317,0.65077,0.52233,1
1,0.25,0.80268,0.94897,0.10467,1
0,0,0.89811,0.83077,0.31898,1
1,1,0.59226,0.96133,0.67262,1
0.5,0,0.26336,0.63344,0.2863,0
0,0.5,0.073388,0.34764,0.28113,0
0.5,0,0.12279,0.15736,0.44143,0
0.5,1,0.65417,0.70139,0.94557,1
0,0,0.84569,0.41818,0.048473,1
0.5,1,0.46149,0.029855,0.0017497,0
0,0,0.63187,0.5896,0.15046,1
1,0,0.28827,0.54913,0.25892,0
0,0.75,0.55223,0.70337,0.95129,1
0.5,0.25,0.90938,0.4856,0.21751,1
1,0.75,0.54099,0.42378,0.47944,1
1,0.25,0.054173,0.99724,0.72276,0
0.5,0.75,0.1986,0.0088655,0.9597,1
1,1,0.3919,0.2245,0.62114,1
1,0,0.38162,0.44888,0.71949,0
1,0,0.50679,0.44588,0.52537,1
1,0,0.49455,0.77223,0.49834,1
0.5,0.25,0.24383,0.66845,0.63219,0
0,0.25,0.26156,0.66729,0.86629,1
0.5,0.25,0.53655,0.53453,0.086576,1
0,0.25,0.50054,0.67425,0.19065,0
0,1,0.92543,0.84542,0.00015101,0
1,0,0.11233,0.99773,0.82391,1
0,0.75,0.74457,0.67763,0.25724,0
1,0.25,0.20973,0.76434,0.28529,0
1,0.25,0.061238,0.42238,0.57684,0
0.5,0.5,0.38255,0.24305,0.59146,1
0.5,0.25,0.97035,0.78808,0.5404,1
0.5,0,0.070759,0.69708,0.37874,0
0,0.25,0.74224,0.93508,0.50263,0
0.5,0.75,0.80138,0.1149,0.7246,0
0.5,1,0.89368,0.6283,0.18183,0
0.5,0.75,0.71946,0.9025,0.43019,0
0,0.75,0.87187,0.68018,0.27278,0
0.5,1,0.60043,0.26823,0.65338,0
1,0,0.84393,0.35303,815,1
1,0.75,0.049391,0.053975,0.73587,0
1,0.25,0.64923,0.45577,0.5418,1
0.5,0,0.31354,0.20648,0.43379,0
0.5,0,0.80623,0.47842,0.38275,1
1,1,0.6266,0.64303,0.46575,1
1,0,0.55247,0.15318,0.45262,1
0.5,1,0.49859,0.060312,0.30553,0
0.5,0.25,0.66385,0.40387,0.51165,1
0.5,1,0.61457,0.90611,0.58798,0
0.5,1,0.19293,0.52112,0.93696,1
0.5,1,0.054524,0.32339,0.2492,0
1,0.75,0.43902,0.36558,0.80743,1
0.5,0,0.26573,0.67667,0.46532,0
0.5,0.75,0.28036,0.10774,0.97312,1
1,0.25,0.79009,0.51218,0.46586,1
1,1,0.31109,0.77583,0.87736,1
0,0.5,0.75581,0.80246,0.09485,0
0.5,0,0.2947,0.74895,0.69876,0
1,0.75,793,0.05428,0.46881,1
0,0,0.40656,0.83489,0.86305,1
0,0.75,0.0087715,0.90967,0.55016,0
1,0.75,0.55751,211,0.70052,1
1,0.25,0.79817,0.32679,0.95697,1
1,0.75,0.71258,0.19919,0.076638,1
0.5,0.75,0.48676,0.46933,0.40119,0
0,0.5,0.089953,0.55617,0.84992,1
1,0.5,0.69904,0.83681,0.24705,1
0,1,0.85217,0.43518,0.36288,0
1,0.75,0.3865,0.78335,0.3224,0
0.5,0.25,0.48205,0.24856,0.70257,1
1,0.5,0.097893,0.53008,0.084132,0
0,0.5,0.78797,0.9813,0.10406,0
1,1,0.39494,0.20089,0.1646,1
1,1,0.46056,0.89925,0.77433,1
0.5,0.75,0.20789,0.2018,0.88504,1
0.5,1,0.18641,0.063315,0.7251,0
0.5,0.25,0.98746,804,0.73761,1
0.5,0.75,0.91984,0.53483,0.17945,0
0,0,0.75513,0.45359,0.83779,1
1,0,0.10684,0.49568,0.89015,1
0.5,1,0.85095,0.32811,0.54273,0
1,1,0.034744,0.35015,0.93949,1
0.5,0.5,0.68437,0.47074,0.26684,1
0.5,0,0.12331,0.19011,0.76153,0
0,0.25,0.48472,0.41198,0.16933,0
0.5,0,0.56855,0.55069,0.46935,1
0.5,0.25,0.86932,0.12282,0.82645,1
0.5,0.25,0.47846,0.87428,0.16289,1
0.5,0.75,779,0.64366,0.045328,0
0,0,0.87661,0.8951,0.78629,1
0.5,0,0.13034,0.62628,0.37797,0
0,1,0.64276,0.35405,0.37184,0
0,0,0.33934,0.67685,0.74827,1
0.5,1,0.2753,0.58855,0.010164,0
1,0.25,0.19568,0.31495,0.69196,0
0.5,0,0.49437,0.44446,0.94023,1
1,1,0.13945,0.057667,0.48299,1
1,0,0.45753,0.82843,0.92661,1
0.5,0.75,0.35043,0.34852,0.79686,0
0,0.75,0.54512,0.085376,0.0026089,0
0,0.25,0.92357,0.95249,0.22459,0
1,0,0.79302,0.58332,0.77797,1
0,0.5,0.81243,0.74487,0.13824,0
0,0.25,0.42003,0.98026,0.78578,0
1,0.75,0.68587,0.16046,0.91574,1
1,1,0.90297,0.54061,0.24614,1
0.5,0.5,0.3451,0.80328,0.50182,1
0.5,0.75,0.35059,0.34277,0.77329,0
1,0,0.48265,0.38209,0.13921,1
1,0.5,0.34891,0.63841,0.1208,0
0.5,1,0.20145,0.21134,0.63089,0
0.5,1,0.96175,0.24538,0.46371,0
0,1,0.81086,0.14915,0.96507,1
1,0,0.94101,0.46382,0.46992,1
0.5,0.5,0.34923,0.30374,0.80142,1
0.5,0,0.36496,0.11956,0.45375,0
1,0.5,0.76416,0.8201,0.75854,1
0,0,0.1755,0.92556,0.5497,1
0,1,0.025535,0.91556,0.97261,1
0,0,0.096984,0.4598,0.31251,1
1,0.75,0.58918,0.42928,0.99095,1
0,0,0.2481,0.41221,0.42046,1
0.5,0.5,0.96926,0.82259,0.35924,1
1,1,0.16607,0.24616,0.28249,1
0,0.5,0.3195,0.66505,0.59,0
0.5,0.75,0.95213,0.14304,0.38246,0
1,0.75,0.0064651,0.68474,0.048875,0
0,0.5,0.50926,0.60559,0.68621,0
0.5,1,0.27933,0.68185,0.23763,0
0,0.75,0.84283,0.93526,0.01281,0
0,0,0.54551,0.31825,0.86465,1
0.5,0,0.075927,0.11027,0.44833,0
0,1,0.31606,0.098637,0.28712,0
1,1,0.77433,0.3542,0.41108,1
0.5,0.25,0.29589,0.9151,0.13696,0
0,0,0.39089,0.71861,628,1
0,0.75,0.52118,0.79817,0.32027,0
1,0.75,0.0051015,0.76245,0.85627,1
1,0.25,0.96554,0.45357,0.64429,1
0.5,0.25,0.42424,0.82113,0.27162,1
1,0.25,0.52892,0.90908,0.57749,1
1,0.75,0.62881,0.080071,0.48983,1
0.5,0.25,0.8783,0.19538,0.2774,1
0.5,1,0.45312,0.38354,0.056018,0
0,0.5,0.59388,0.93936,0.5521,0
1,1,0.49779,0.73996,0.087573,1
0,0,0.68304,0.56624,0.030035,1
0.5,0.75,0.51941,0.6356,0.98193,1
0,0,0.097191,0.18882,0.36847,1
0.5,1,0.14697,0.28638,0.43106,0
0.5,1,0.6027,0.46818,0.059356,0
1,0,0.67111,0.020665,0.48357,1
0.5,0.5,0.72916,0.59864,0.53911,1
0.5,0.75,0.48474,0.69689,0.52677,0
0.5,1,0.23073,0.22408,0.97169,1
0,1,0.097417,0.52565,0.74797,0
1,1,0.76593,0.68904,0.68472,1
1,0.5,0.04837,0.17571,0.80788,1
0,1,0.19198,0.48237,0.41236,0
0.5,0.5,0.23426,0.08712,0.31045,1
1,0,0.63278,0.66951,0.30387,1
0,0.25,0.81383,0.58916,0.21212,0
1,0.75,0.091356,0.31758,0.69905,0
0.5,0.5,0.44629,0.66654,0.68881,1
1,0,0.093324,0.83458,0.13497,0
0.5,0.25,0.20496,0.62236,0.35825,0
0,0,0.99616,0.3532,0.43485,1
0.5,0.5,0.1316,0.79535,0.72003,1
0.5,0.5,0.75135,0.48109,0.94014,1
1,0.25,0.015417,0.44592,0.82826,1
1,0.25,0.59277,0.81267,0.97096,1
0,1,0.61349,0.29187,0.65533,0
1,0.25,0.83214,0.094412,0.46136,1
0,0.25,0.036305,0.76182,0.73707,0
1,0,0.062818,2.9442e-05,0.034722,0
0,0.75,0.62773,0.83608,0.67516,0
0.5,1,0.28398,0.34378,0.36839,0
0,0.25,0.23689,0.073288,0.18799,0
0.5,0.25,0.61788,0.84651,0.13519,1
0.5,0.25,0.10303,0.14906,0.63778,0
1,0.25,0.51098,0.37587,0.68205,1
1,0.5,0.77016,0.25807,436,1
1,0.5,0.70919,0.78564,0.29049,1
1,0,0.85872,0.89853,0.16911,1
0.5,0,0.30762,0.9877,0.24022,0
0,0.5,0.19659,0.5883,0.83219,1
0.5,0,0.73491,0.13022,0.02979,1
0,0.25,0.97644,0.74604,0.30831,0
1,0.5,0.015979,0.50522,0.040329,0
1,0.25,0.017528,0.92092,0.092166,0
0,1,0.94137,0.97538,0.96143,1
0,0.25,0.23342,0.05944,0.44812,0
0,0.5,0.1478,0.22908,0.5401,0
0.5,0,0.69609,0.076915,0.023742,1
0,0.5,0.98105,0.43571,0.39541,0
0,1,0.57889,0.27519,0.54625,0
0.5,0.5,0.46334,0.58067,0.022445,1
0.5,0.75,0.58797,0.58014,0.90282,1
0.5,1,0.083919,0.87553,0.32439,0
0.5,0.75,0.52696,0.38449,0.52004,0
0,0,0.84776,0.51521,0.1594,1
0,1,0.44424,0.71739,0.19815,0
0,0,0.9635,0.66513,0.9921,1
0.5,1,0.13425,0.62001,0.16738,0
0,0.25,0.10689,0.8666,0.92782,1
0.5,0.5,0.78209,0.010652,795,1
1,0.75,0.19467,0.89601,0.44575,0
1,0.25,0.053277,0.46337,0.74901,0
0,0.5,0.81609,0.19756,0.79831,0
0,0.25,0.68919,0.20008,0.064903,0
0.5,0.25,0.6859,0.23741,0.23094,1
0.5,1,0.84288,0.6338,0.98108,1
1,1,0.12751,0.61892,0.53757,1
1,0.75,0.37428,0.41858,0.47358,0
0.5,0.5,0.093512,0.33614,0.89034,1
0,0,0.65188,0.17622,0.56394,1
0,1,0.56928,0.46129,0.26448,0
1,0.75,0.87445,0.33747,0.26898,1
0.5,0.25,0.49292,0.70015,0.019567,1
0.5,0,0.033431,0.84592,0.90368,1
1,0.75,0.025623,394,0.90576,1
0,1,0.67898,0.34625,0.85032,1
0,0.5,0.52075,0.54595,0.98762,1
0.5,0,0.87999,0.27781,0.19724,1
0,1,0.40885,828,0.30814,0
1,1,0.045684,0.43213,0.10048,1
0,0,0.10037,0.90517,0.70267,1
0,0,0.34176,0.64355,0.91528,1
0.5,0.75,0.28111,0.93061,0.48455,0
0.5,1,0.98589,0.23217,0.042287,0
1,0,0.38626,0.093209,0.34388,0
0,1,0.26725,0.75195,0.26464,0
0,0.75,0.44935,0.93079,0.095731,0
0.5,0.75,0.16624,0.86906,0.95687,1
0,1,0.03161,0.6865,0.6383,0
1,0.5,0.55853,0.4327,0.78008,1
0,1,0.0022591,0.16117,0.68011,0
0.5,0,0.0050279,0.69537,0.16566,0
0,1,0.77592,0.49556,0.60688,0
1,0.75,0.98303,0.32568,0.57201,1
1,0.75,0.62622,0.28919,0.63133,1
0.5,0,0.02326,0.23149,0.85278,1
0.5,1,0.37464,0.77634,0.56403,0
0.5,0,0.84825,0.12543,0.93379,1
0.5,1,0.2941,0.96855,0.077464,0
1,0.5,0.30453,0.98856,0.80185,1
0,0.75,0.42185,0.45296,0.0022549,0
0,0.5,0.32493,0.88558,0.45699,0
0.5,0.5,0.2678,0.49252,0.77227,1
1,0,0.76739,0.91931,0.74233,1
0.5,0.75,0.40439,0.60227,0.32252,0
0.5,0.25,0.7036,0.14643,0.81117,1
0,1,0.29479,0.81603,0.41655,0
0,0.5,0.61928,0.62927,0.14638,0
0.5,1,0.53513,0.28325,0.57172,0
0,1,0.62635,0.76849,0.36207,0
0,0.5,0.65657,0.014967,0.43664,0
0.5,0.5,0.20096,0.1034,0.74652,1
0,0.25,0.78351,0.17974,0.65813,0
0.5,1,0.88048,0.96819,0.30659,0
0.5,0.25,0.52065,0.71296,0.60455,1
0.5,0,0.20093,0.91745,0.46905,0
1,0.75,0.026687,0.44292,0.44908,0
0.5,0.75,0.67738,0.042933,0.31644,0
1,0,0.43504,0.087809,0.20636,1
1,0.75,0.76809,0.070655,0.29734,1
1,0.5,0.65266,0.61642,0.64906,1
1,0.25,0.90122,0.096033,0.38613,1
0.5,0.25,0.14523,0.46662,0.54995,0
0,0.5,0.84485,0.3226,0.85797,1
0,1,0.93447,0.90737,0.79261,0
0.5,0,0.033706,0.27781,0.20508,0
0,0.25,0.72684,0.58728,0.81503,1
0,0.25,0.78387,0.68891,0.90513,1
1,0.75,0.44582,0.41168,0.13578,1
0,0,0.88657,0.96746,0.52176,1
1,0,0.62403,0.07569,0.96107,1
0,0.5,0.20591,0.50109,0.50467,0
0.5,0.25,0.44341,0.86906,0.67978,1
0,0.25,0.87172,0.52828,0.80337,1
1,0.75,0.69366,0.33883,0.39191,1
0.5,0.5,0.07893,0.004661,0.5854,1
0,0.5,0.067939,0.83706,0.26945,0
0.5,0.25,0.54327,0.95421,0.44958,1
1,0,0.58046,0.66763,0.95371,1
0.5,0,0.51574,0.78343,0.34569,1
0.5,0,0.75811,0.29986,0.54276,1
1,0.25,0.056393,0.0095719,0.044753,0
0.5,0,0.64206,0.023525,0.7805,1
0.5,0,0.34287,0.32462,0.9572,1
0.5,0.5,0.89631,0.29088,0.42636,1
0.5,0.5,0.81497,0.40669,0.89348,1
0.5,0.5,0.69508,0.58358,0.44606,1
0.5,1,0.21958,0.68425,0.37512,0
1,0.75,0.027704,0.96189,0.83212,1
1,0.5,0.90317,0.76896,0.15581,1
0,1,0.8261,0.95986,0.86738,1
1,0,0.33502,0.85436,0.65623,0
1,0.5,0.066395,0.047248,0.62148,0
0,1,0.3138,0.33109,0.10341,0
0.5,0,598,0.47853,0.81648,1
0.5,0.25,0.73086,0.83785,0.34751,1
0,0,0.96948,0.43197,0.12387,1
0,0.5,0.46441,0.07139,0.53617,0
0.5,0,0.90988,0.47664,0.54254,1
0.5,1,0.28441,0.26338,0.85101,1
0,1,0.28408,0.38357,0.5499,0
0,0.75,0.8157,0.8575,0.60609,0
0.5,0.75,0.76151,0.45826,0.90856,1
0.5,1,0.59958,0.34424,0.13994,0
0,0,0.031878,0.85808,971,1
0,0.75,0.37485,0.87604,0.14357,0
0.5,0.25,0.059248,0.038478,0.89496,1
0,0.75,0.18911,0.45496,0.48498,0
0,0.25,0.23905,0.11418,0.73,0
0.5,0.25,0.14795,0.50432,0.51263,0
0.5,0.25,0.21144,0.67871,0.83222,1
1,0.5,0.05306,0.96438,0.11358,0
0.5,0,0.84085,0.067729,0.71393,1
1,0.75,0.064725,0.51253,0.29611,0
0.5,1,0.1042,0.57531,0.86628,1
0,0.75,0.00097189,0.91285,0.49085,0
0.5,0.75,0.18049,0.41582,0.3245,0
1,0.25,0.97378,0.92853,0.99975,1
1,1,0.72465,0.47891,0.61263,1
0,1,0.38818,0.39775,0.41132,0
1,0.75,0.22737,0.66251,0.14162,0
0.5,1,0.22589,0.84991,0.28774,0
0,1,0.065705,0.8478,0.86205,1
0,0.25,0.45422,0.95231,0.0090044,0
0.5,1,0.0091822,0.38745,0.3426,0
1,0.25,0.58008,0.56706,0.77855,1
1,1,0.38642,0.1584,0.085728,1
0,0,0.27544,0.98488,0.9689,1
0.5,1,0.23874,0.73164,0.36474,0
0.5,1,0.18022,0.015844,0.29998,0
1,1,0.64836,0.62309,865,1
1,1,0.99802,0.37821,0.87004,1
0,0.5,0.32246,0.59646,0.4013,0
0.5,0,0.18351,0.87679,0.64202,0
0,1,0.0091258,0.56646,0.75694,0
0.5,0.5,0.53462,0.069513,0.49963,1
1,0.25,0.73413,0.80474,0.88805,1
0,1,0.89425,0.34407,0.94289,1
0,0.75,0.26323,0.44609,0.067535,0
0,0.75,0.67916,0.93436,0.053349,0
1,0.5,0.36604,0.67888,0.62889,0
0,0,0.075794,0.77804,0.88644,1
1,0.75,0.28492,0.48184,0.51941,0
0,0,0.88541,0.52943,0.1566,1
1,1,0.94962,0.28658,0.0028891,1
0,0.5,0.43358,0.33039,0.88374,1
0.5,0.5,0.25586,0.15364,0.0085614,1
0.5,0,0.87585,0.44765,0.68295,1
0.5,1,0.2563,0.35879,0.20306,0
0.5,0.5,0.99843,0.8259,0.89682,1
0.5,0,0.28526,0.56234,0.71776,0
